bnf_code,actual_cost,predicted_cost,predicted_cost_AutoARIMA-lo-95,predicted_cost_AutoARIMA-hi-95
0206040AEAAAAAA,1260551.3667600001,626100.8228571429,531855.2838095238,720346.3619047619
0207020Y0AAAEAE,1710950.93772,795311.8801884087,660400.1323568515,930223.6215420999
0207020Y0AAAFAF,2374374.35881,1199282.79716366,1094710.7208626375,1303854.8546077406
0208010D0AAABAB,700062.67902,352942.32091389433,295352.0262613793,410532.61556640937
0208010D0AAACAC,504369.35855,252168.7690782,180428.46117399746,323909.0805736957
0208010D0AAADAD,648738.87801,318493.3532896194,233666.66385127802,403320.0427279608
0208010D0AAAEAE,743331.12721,434382.97147322167,323946.1521620728,544819.7874775635
0208010D0AAAFAF,689303.05612,320800.38824451616,216460.15982755594,425140.61867231695
0208010D0AAAGAG,432552.75298,221163.90342594526,156610.10042431945,285717.7041427639
0208010D0BBABAB,900647.8771200001,465893.5121314523,387548.4828254355,544238.5635889606
0208010D0BBACAC,597481.5747400001,295848.8131049191,240906.83643630956,350790.7861822356
0208010D0BBADAD,697624.59863,350885.172186934,279595.86884534784,422174.4906575057
0208010D0BBAEAE,1001880.35729,501302.22550199996,364391.9879275239,638212.4531560547
0208010D0BBAFAF,680203.32359,360095.68026916083,285819.6040726631,434371.73233557126
0208010D0BBAGAG,491056.39296,250117.44453595957,179599.77646784898,320635.11260407016
0208010D0BCABAB,744608.98083,361106.91761640995,297921.46635555587,424292.36887726403
0208010D0BCACAC,684721.52973,331362.93523096817,272606.7502403096,390119.1130390405
0208010D0BCADAD,897090.09272,460865.53504966246,365108.29468701326,556622.7653263212
0208010D0BCAEAE,1003619.95231,500411.51054737205,383005.9027451162,617817.0985087851
0208010D0BCAFAF,714851.11045,352856.38867609215,278297.70089822577,427415.0764539585
0208010D0BCAGAG,508552.00673,234795.54669913283,169505.85075621173,300085.24721166806
0208010L0AAABAB,1043998.20581,542515.5622119457,468936.5146299908,616094.5942999313
0208010L0AAAFAF,759484.4958200001,373319.56811650074,291827.3165635412,454811.8093401475
0208010L0AAAGAG,1118973.81537,577496.8871112538,490593.2556059433,664400.5250728424
0208010L0AAAHAH,1275813.8439500001,638622.7362229445,526669.1439613015,750576.3129924476
0208010L0AAAIAI,1546714.50471,800439.1919627169,620493.2952240257,980385.0887014078
0208010L0AAAKAK,920458.12412,483517.2834180308,404102.2546310267,562932.3238241398
0208010W0AAAIAI,986194.4041299999,509039.6507366625,314567.74447422184,703511.5490078812
0208010W0AAAJAJ,719459.16242,361585.53469912376,184231.9133132322,538939.150941398
0208010W0AAAKAK,716588.49852,381138.31419839995,239711.72144235933,522564.9069544405
0208010W0AAAMAM,462997.40023,265996.6903473613,97170.90054495301,434822.4902222676
0208010W0AAARAR,685573.50188,307077.2519472,73152.12765904382,541002.3738065339
0208010W0AAASAS,747072.9814500001,391557.2039442,184596.1687999714,598518.2322305772
0208020AAAAABAB,76788068.86762998,39747018.43993124,33993785.378743745,45500250.271699995
0208020AAAAACAC,136550505.74911,70265115.709775,62926075.89327499,77604157.1655
0208020V0AAAAAA,2395157.3857199997,1306132.6639285714,1036429.0408928571,1575836.2564285714
0208020V0AAABAB,1856186.5181999998,1028291.8439285714,831284.7403571429,1225298.8487500001
0208020V0AAADAD,1200608.7956499998,803028.2025,693197.07625,912859.3125
0208020V0AAASAS,569915.79575,249000.82834821427,197955.53236607142,300046.12734375
0208020V0AABBBB,751913.98288,336274.2299174479,233274.55722005208,439273.9066791667
0208020W0BBABA0,1657063.42952,873840.12374,695181.5985643555,1052498.6489156445
0208020W0BBADA0,766142.1063999998,384950.5235312988,294814.0832960571,475086.99239047035
0208020X0AAABAB,6657375.364829999,3182974.22974,2849333.2682301565,3516615.2161309374
0208020X0AAACAC,7816808.298139998,3692596.15673125,3260991.8849243755,4124200.72711125
0208020Y0AAAAAA,21700618.40289,10227482.41876875,8559591.61208625,11895372.909315
0208020Y0AAABAB,41570276.72209,20439570.05595,18472548.1789125,22406591.089957498
0208020Y0AAACAC,142903219.97744998,67815992.11662,60073370.23428,75558614.84199
0208020Y0AAADAD,4688393.872760001,2152873.715402812,1732509.37231875,2573238.0321421875
0208020Z0AAAAAA,67237630.76996,17261179.363147166,15938891.78561485,18583468.204443898
0208020Z0AAABAB,155698605.48797002,41766088.06451204,37513632.23237221,46018544.94910122
0208020Z0BBABAB,857837.3346899999,247759.77275999996,172152.07150174803,323367.47575626953
0209000A0AAABAB,13646184.866300002,6064052.634772,5672971.785866,6455133.174566999
0209000A0AAAJAJ,1740845.16889,776310.3256045713,722581.6879762141,830038.9973555712
0209000A0AAAKAK,2658158.20252,1230087.2185952142,1134609.2196582858,1325565.2894573214
0209000C0AAAAAA,13473702.911439998,6054902.834091715,5552873.507258001,6556932.160925429
0209000L0AAAMAM,1807884.6326299997,936928.3468233282,756381.319372625,1117475.3486123541
0209000Y0AAAAAA,600497.3160100001,291727.15290736605,229565.45069614955,353888.86
0209000Y0AAABAB,877291.9913600001,574982.1848772321,487984.8126395089,661979.5621651785
0209000Z0AAAAAA,21832794.56366,10295606.2328925,9314357.135082187,11276854.75990125
0209000Z0AAABAB,4355689.799450001,2170555.878873281,1968027.3791160937,2373084.464250703
0211000P0AAACAC,3063735.2908400004,1987918.2020833334,1740776.106666667,2235060.267916667
021200010AAAAAA,1856770.1282700002,947496.6968455703,832405.8887612309,1062587.4889179328
0212000AAAAAAAA,2140541.3813099996,1133218.9542857143,1016962.0413392858,1249475.8966071429
0212000AAAAABAB,2465719.60437,1183678.9186607143,1102484.4464732143,1264873.282232143
0212000AAAAACAC,430280.96264,230232.52165178573,209101.40625000003,251363.61495535716
0212000AAAAADAD,2331744.69378,1629214.1517857143,1513685.6696428573,1744742.6785714286
0212000ABAAAAAA,819136.16768,421594.9982780625,385230.856407491,457959.1624788928
0212000ABBBAAAA,1615142.33615,820611.648450857,758650.62850725,882572.6683944642
0212000ADAAAAAA,19660739.114569996,10714945.6806368,8367522.20160915,13062369.15966445
0212000ADBBAAAA,1325401.4892299997,625509.901382525,472963.6002846375,778056.2399874417
0212000AKAAAAAA,4027584.030299998,2196440.083189687,1985492.9514945939,2407387.2148847813
0212000ALAAAAAA,5359936.6849099975,2887074.087959531,2643096.4270332186,3131051.7199066873
0212000ALBBAAAA,1115883.23434,549670.6080855,487085.36033721094,612255.8558337891
0212000B0AAAAAA,10135444.41586,5164760.110714287,4560551.050714286,5768969.170714286
0212000B0AAABAB,65247758.199459985,24280689.939999998,23000320.37142857,25561059.508571427
0212000B0AAACAC,32043042.42352,18214805.035714287,16902375.17857143,19527236.214285716
0212000B0AAADAD,28687430.591760002,19685511.351428572,17232797.91,22138224.15857143
0212000B0AAAMAM,793112.5261400002,334203.47181374993,223406.46233228123,445000.47163549997
0212000B0AAAPAP,955135.2442199999,523565.74852556945,447011.64300565986,600119.8468085306
0212000B0AAASAS,2039533.66987,1085283.1008,705841.89450975,1464724.3281659998
0212000B0BBAAAA,557894.9482299999,296063.7893339286,250490.6562187221,341636.9224491351
0212000B0BBABAB,1634989.4380700001,706578.2882399999,300901.49965579686,1112255.07521425
0212000B0BBACAC,887460.8810399999,513513.366350875,408403.0622766875,618623.6575454375
0212000D0AAABAB,1948133.6338900002,995496.8071742312,883596.0929423833,1107397.5362957062
0212000F0AAABAB,873118.2220300001,426451.22465744,370424.13176808745,482478.29864886997
0212000F0AAAEAE,3824915.55274,1817094.4324531201,1378162.178681551,2256026.7324069263
0212000F0BBACAE,582735.52538,273008.08481634373,162470.77640511876,383545.40268238436
0212000L0AAAAAA,25513386.693359997,14993048.810000002,13636683.579285715,16349414.88357143
0212000P0AAABAB,536665.58453,338442.51,314986.20234375,361898.81765625
0212000P0AAACAC,540213.43713,269408.9872565222,250688.64214713156,288129.3323659128
0212000P0AAADAD,411314.60141999996,204578.895662,189034.28217696876,220123.50914703123
0212000P0AAAEAE,786061.9188099998,494522.6548660715,465675.4153459822,523369.89
0212000X0AAAAAA,1038584.0049900005,556615.7080357142,524817.8841071428,588413.5253125
0212000X0AAABAB,1474111.5181899997,619474.0789285714,574601.63625,664346.5216071428
0212000X0AAADAD,1757349.95441,700020.3709821429,638636.9448660715,761403.790625
0212000Y0AAAAAA,705141.5066099999,328601.8703267857,279799.31525,377404.41996736603
0212000Y0AAABAB,5153459.6595,2250560.7873918214,1915611.4407711427,2585510.087846571
0212000Y0AAADAD,6760716.711250001,3237207.3666285714,2653498.1048914283,3820916.7889428567
0212000Y0AAAHAH,227099.36102,125865.12141741072,104763.06016741073,146967.18098214286
0212000Y0AAAKAK,499300.84361000004,245026.49707812502,184333.68169908854,305719.3192497396
0212000Y0AAALAL,625838.18189,342568.15254921874,232043.4684778646,453092.83009375003
0301011ABBBAAA0,100397350.76526001,51788949.00753671,48681130.84814374,54896765.21303203
0301011ABBBABAA,15656747.525699992,8318899.43713076,7149571.71825664,9488226.993180078
0301011ABBBACAB,6757024.64515,3942324.5511750486,3209671.1806551754,4674977.962401123
0301011E0BEAAAC,576814.2306700001,280339.9976539307,243183.6720869293,317496.3313678894
0301011R0AAAPAP,11602479.858899998,24252.25191375,14031.561353003905,34472.943023343745
0301011R0AAAXAX,13022885.213489998,5989311.25,4443754.609375,7534867.890625
0301011R0AAAZAZ,497318.0465,243474.71058605704,107328.68175463214,379620.73090544285
0301011R0AABDBD,5819356.935349999,2697276.6675000004,2276634.24975,3117919.0852500005
0301011R0AABUBU,3690551.710740001,8945.57669780742,7757.577488107618,10133.575446475195
0301011R0BEAHAQ,776756.7261,409064.89615053125,369110.77594579686,449018.9945111289
0301011R0BEAIAP,6192471.913000001,2646099.7539,1725307.08601875,3566892.42178125
0301011R0BIAFAP,12453851.10235,6004869.306012,4666172.048170937,7343566.5211161245
0301011R0BIAGBU,3423239.7769900006,1840066.4789078906,1640681.7203478515,2039451.3757775389
0301011R0BWAABZ,2755501.0006100014,835287.1066620001,412261.0374525225,1258313.1728436681
0301011R0BWABAQ,659157.7251399999,337318.0973013516,273551.3915673589,401084.84245632717
0301011U0AAAEAE,613298.4107299999,5741.18292775474,4207.557896310125,7274.80802610922
0301011U0AAAHAH,2539801.3146899985,11572.753071442488,8383.517536155028,14761.989052821125
0301011U0BBAEAE,649590.7706799998,329775.34917261335,281529.6535609669,378021.06084262754
0301011U0BBAFAH,1259445.3373099994,588278.3608803966,514670.0109111709,661886.6773927837
0301011V0AABBBB,1967077.7272800007,7796.168851805339,6774.688164534587,8817.648969646647
0301011V0BBARBB,1495843.8703000005,756122.216224336,683777.4809674805,828466.9818507617
0301012F0AAAAAA,533984.4741400001,277600.55304339336,211413.9573426014,343787.1487441854
0301020I0AAACAC,505168.99347999995,284418.66590625,235482.4965,333354.85153125
0301020I0AAANAN,704519.7952399998,1958.7432203518356,1555.2004390146287,2362.2860271189843
0301020Q0AAAAAA,2011898.0249900003,891648.500580959,756756.6269274744,1026540.3061870916
0301020Q0AAABAB,5134022.616929999,2155749.714199271,1679252.16124112,2632247.2835008856
0301020Q0AAACAC,3616967.04915,32454.463192130534,24876.0160401709,40032.91139604818
0301020Q0AAADAD,991414.7756900002,485153.59126712504,430376.69059882814,539930.5171092345
0301020Q0AAAEAE,1249369.9934899998,10392.726390552572,9218.789731565348,11566.663137202962
0301020Q0BBAAAA,2047915.4080100004,1006401.8284327332,867476.2863720478,1145327.3024460666
0301020Q0BBABAB,4431480.376199998,2094952.7162497398,1847076.405813125,2342828.993999427
0301020Q0BBACAC,15896213.801129997,8184345.060799999,7562132.938339062,8806557.183260936
0301020Q0BBADAE,8780548.765539994,4512310.083778124,4016411.945340234,5008208.390529296
0301020Q0BCAAAD,19828134.672650002,10949246.4335485,7942330.593692001,13956161.870624
0301020R0AAAAAA,558468.4219699999,4633.430648384603,3308.8081407506306,5958.053156018575
0301020R0BBAAAA,3652674.6771899997,2011547.6650134278,1515307.2052612305,2507788.035577881
0301020S0AAAAAA,515369.65875999996,249143.46599999996,162183.93586108397,336102.9877537435
0301020S0BBAAAA,4713489.340079999,2382853.755268788,1925007.6248096095,2840699.9662548937
0301020T0AAAAAA,428124.86601999996,7030.347813280232,5248.6657784662875,8812.029690872192
0301020T0BBAAAA,11288070.805049995,5827821.018593749,5143356.641978026,6512285.646764647
0301030S0BKABAM,3919249.1464399993,1043111.6541080356,823756.0839246092,1262467.2315048883
0301030S0BKACAP,906441.41065,234012.30754600445,205763.80505201448,262260.802826568
0301040AABBAAAA,2051381.9742699992,1133177.410164795,1050978.0014455568,1215376.8486132813
0301040V0BBAAAA,5445558.950379999,2758097.215123047,2500082.036108643,3016112.3644082034
0301040W0AAAAAA,875613.5053799999,15355.360757047525,12813.871011659749,17896.85025469157
0301040W0BBAAAA,38880010.667640015,20002493.080730468,18650329.1078457,21354657.529283203
0301040X0AAAAAA,576363.63382,4681.473732587687,3981.813407673645,5381.133685886129
0301040X0BBAAAA,7063413.20419,3617316.899174317,3258947.8785576173,3975685.8603325197
0301040X0BBABAB,4219702.242,2167066.593894287,1931333.9025004883,2402799.255558838
0301040Y0BBAAAA,7285802.304710001,3551783.6117765624,3235902.185645052,3867665.323308854
0302000C0AABFBF,777095.8985999998,2067.4751540099996,1914.2722467975586,2220.678061222441
0302000C0AABXBX,4083533.333830001,15861.479998181965,13627.147816779801,18095.81095031784
0302000C0AABYBY,1032520.8512299999,4354.105572727328,4011.831627708634,4696.379797124723
0302000C0AABZBZ,1103117.8726599999,4756.101185528654,4186.339667459571,5325.862759473478
0302000C0AACACA,659324.6198799999,2942.3145805333334,2662.9599881159056,3221.6690332614094
0302000C0BJAABE,1503614.993779999,715481.3440779707,632378.3342112276,798584.3107504033
0302000C0BJABBF,5960069.886129997,3218057.879264322,2610961.581501902,3825154.0510845
0302000C0BJADBH,945688.7863,502577.6732097583,437789.2449181934,567366.1015013233
0302000C0BJAFBH,1456334.1850999997,740816.2167139526,673364.3046352222,808268.1055352637
0302000C0BNAABU,2462290.2377499994,1138485.262848,846600.9196554911,1430369.6060405087
0302000C0BPAABE,2726301.514599999,1433610.17034,1144732.2009877735,1722488.1532304687
0302000C0BPABBF,20747607.265169997,10653849.304351531,9702977.823399436,11604720.568106312
0302000C0BPACBV,8815744.88266,4703413.940316739,4192888.1265485156,5213939.576587629
0302000C0BPADBW,950127.0337900001,454428.8933139228,405994.6545893372,502863.1432144189
0302000C0BQAABX,124470261.96722002,60008218.641850494,54122518.66915162,65893916.89804662
0302000C0BQABBZ,42091796.20395998,21330664.48143253,19338485.59658575,23322843.795405
0302000C0BRAABY,44199297.16367999,24530581.996315997,21596180.851064906,27464983.356129937
0302000C0BRABCA,12508838.176840007,6793298.012444406,6195719.787286234,7390876.344884
0302000C0BTABBV,676507.18403,294808.0511195721,233004.3624772334,356611.7453098457
0302000C0BTACBF,1790170.9725300004,803568.2159929122,651713.656505832,955422.7550994492
0302000C0BUAABX,13314427.78257001,6526619.697490219,5821337.113429359,7231901.926775953
0302000C0BUABBZ,2442437.2774100006,1226323.8150257987,999969.6401023711,1452677.9967549373
0302000K0AAAGAG,439606.39523000014,2401.5713444247435,1885.3756591889648,2917.7670948361815
0302000K0AAAIAI,1013871.86412,492609.58885799296,451327.4482765512,533891.7220519453
0302000K0AAAJAJ,990486.5533500001,477574.66136218316,403242.896137,551906.4122734196
0302000K0AAALAL,989938.4874899997,4333.30420066569,3508.3907927897135,5158.217501821289
0302000K0AAAMAM,2856250.0338799995,12896.275482822264,10022.356331116536,15770.194421087239
0302000K0AAAUAU,1104586.1289899999,8390.247659335937,7137.498447426758,9642.996871245117
0302000K0BBAHAG,1622474.8493499998,826384.889938916,703615.7036794189,949154.0892335449
0302000K0BBAIAH,426553.50755000004,210390.78194999998,150490.8381958374,270290.72570416256
0302000K0BBAKAK,696249.6982900002,337055.5434289306,268356.4164207642,405754.64436683344
0302000K0BDAAAL,12660182.469550002,6428137.032121874,5959026.592717187,6897247.573978124
0302000K0BDABAM,42394044.836109996,20536394.3932,19139248.501975,21933540.284424998
0302000K0BDACAU,12978999.40433,6459917.3019062495,5797154.3533859365,7122680.045523437
0302000K0BDADBB,2638704.9634099994,1285755.4555097655,1164110.0666138672,1407400.8828249997
0302000K0BGAAAK,863729.6820100002,390691.350312,307047.6949787734,474335.00564522657
0302000K0BGABAG,1396934.6991099997,615815.261754,477511.26422736817,754119.2592806318
0302000K0BHAAAM,15342068.57527001,7808873.04823868,7153706.270417399,8464039.826059962
0302000K0BHABAU,8482783.525700003,4475550.038546284,3770106.0127768302,5180994.064315736
0302000K0BIAAAU,1077051.58471,563427.6058005859,524003.1291320679,602852.0873858642
0302000K0BIABAM,3993392.98848,2107644.882942578,1575532.044530957,2639757.682020117
0302000K0BIADAL,825496.49523,441701.39074024657,396105.68177312013,487297.09970737307
0302000N0AAAXAX,392945.50391,3514.7103308905516,2549.8298339665284,4479.5908943623535
0302000N0AAAYAY,1081914.92436,9776.575871768006,7110.65915423643,12442.492459901125
0302000N0AAAZAZ,977084.2063399998,7175.42790694935,5868.4292698973395,8482.42616964152
0302000N0AABABA,750811.6216999999,2970.624560529215,2678.4907497212807,3262.7584118527784
0302000N0AABCBC,992057.8736999999,4491.783062593611,3496.673434914628,5486.89255252708
0302000N0AABEBE,1045885.15918,4893.466234795386,3975.817158413086,5811.115311177686
0302000N0AABFBF,1892713.0813699998,8540.088196072325,6680.410641252442,10399.765572135579
0302000N0AABGBG,1996564.9942,9054.640066417123,6979.064274123356,11130.21597046237
0302000N0AABJBJ,1284033.5500499997,5173.950753489583,4503.743207002766,5844.158513417155
